Region Name,Region N,Season Name,Season N,TH,hits,misses,false alarms,correct negatives,POD,FAR,CSI,ETS
Rockies,3,DJF,3,5.000000,0,2,141,5520015,0.000000,1.000000,0.000000,-0.000000
Rockies,3,DJF,3,7.500000,0,2,123,5520015,0.000000,1.000000,0.000000,-0.000000
Rockies,3,DJF,3,10.000000,0,2,108,5520015,0.000000,1.000000,0.000000,-0.000000
Rockies,3,DJF,3,15.000000,0,2,100,5520015,0.000000,1.000000,0.000000,-0.000000
Rockies,3,DJF,3,25.000000,0,2,87,5520015,0.000000,1.000000,0.000000,-0.000000
Rockies,3,DJF,3,30.000000,0,2,81,5520015,0.000000,1.000000,0.000000,-0.000000
Rockies,3,DJF,3,40.000000,0,2,77,5520015,0.000000,1.000000,0.000000,-0.000000
Rockies,3,DJF,3,50.000000,0,2,73,5520015,0.000000,1.000000,0.000000,-0.000000
Rockies,3,DJF,3,75.000000,0,2,68,5520015,0.000000,1.000000,0.000000,-0.000000
Rockies,3,DJF,3,100.000000,0,2,63,5520015,0.000000,1.000000,0.000000,-0.000000
Rockies,3,MAM,4,1.000000,5,3,2535,5590026,0.625000,0.998031,0.001966,0.001965
Rockies,3,MAM,4,1.500000,5,3,1799,5590026,0.625000,0.997228,0.002767,0.002766
Rockies,3,MAM,4,2.000000,5,3,1297,5590026,0.625000,0.996160,0.003831,0.003830
Rockies,3,MAM,4,2.500000,5,3,1187,5590026,0.625000,0.995805,0.004184,0.004183
Rockies,3,MAM,4,5.000000,5,3,772,5590026,0.625000,0.993565,0.006410,0.006409
Rockies,3,MAM,4,7.500000,5,3,633,5590026,0.625000,0.992163,0.007800,0.007799
Rockies,3,MAM,4,10.000000,5,3,516,5590026,0.625000,0.990403,0.009542,0.009541
Rockies,3,MAM,4,15.000000,5,3,440,5590026,0.625000,0.988764,0.011161,0.011159
Rockies,3,MAM,4,25.000000,5,3,324,5590026,0.625000,0.984802,0.015060,0.015059
Rockies,3,MAM,4,30.000000,5,3,294,5590026,0.625000,0.983278,0.016556,0.016555
Rockies,3,MAM,4,40.000000,5,3,253,5590026,0.625000,0.980620,0.019157,0.019156
Rockies,3,MAM,4,50.000000,4,4,218,5590026,0.500000,0.981982,0.017699,0.017698
Rockies,3,MAM,4,75.000000,3,5,182,5590026,0.375000,0.983784,0.015789,0.015788
Rockies,3,MAM,4,100.000000,2,6,154,5590026,0.250000,0.987179,0.012346,0.012344
Rockies,3,All,5,1.000000,39,8,9251,21831063,0.829787,0.995802,0.004194,0.004192
Rockies,3,All,5,1.500000,38,9,6463,21831063,0.808511,0.994155,0.005837,0.005835
Rockies,3,All,5,2.000000,38,9,4671,21831063,0.808511,0.991930,0.008054,0.008052
Rockies,3,All,5,2.500000,38,9,4307,21831063,0.808511,0.991254,0.008728,0.008725
Rockies,3,All,5,5.000000,31,16,2822,21831063,0.659574,0.989134,0.010805,0.010803
Rockies,3,All,5,7.500000,30,17,2326,21831063,0.638298,0.987267,0.012642,0.012640
Rockies,3,All,5,10.000000,27,20,1927,21831063,0.574468,0.986182,0.013678,0.013676
Rockies,3,All,5,15.000000,27,20,1615,21831063,0.574468,0.983557,0.016245,0.016243
Rockies,3,All,5,25.000000,25,22,1137,21831063,0.531915,0.978485,0.021115,0.021113
Rockies,3,All,5,30.000000,25,22,1033,21831063,0.531915,0.976371,0.023148,0.023146
Rockies,3,All,5,40.000000,24,23,874,21831063,0.510638,0.973274,0.026059,0.026057
Rockies,3,All,5,50.000000,23,24,735,21831063,0.489362,0.969657,0.029412,0.029410
Rockies,3,All,5,75.000000,19,28,597,21831063,0.404255,0.969156,0.029503,0.029501
Rockies,3,All,5,100.000000,13,34,480,21831063,0.276596,0.973631,0.024668,0.024666
SouthGreatPlains,4,JJA,1,1.000000,95,1,7288,5271338,0.989583,0.987133,0.012866,0.012848
SouthGreatPlains,4,JJA,1,1.500000,92,4,5478,5271338,0.958333,0.983483,0.016505,0.016487
SouthGreatPlains,4,JJA,1,2.000000,90,6,3993,5271338,0.937500,0.977957,0.022010,0.021993
SouthGreatPlains,4,JJA,1,2.500000,89,7,3639,5271338,0.927083,0.976127,0.023829,0.023811
SouthGreatPlains,4,JJA,1,5.000000,82,14,2304,5271338,0.854167,0.965633,0.034167,0.034149
